,id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities,text
888,267,发货速度,99,103,非常快,103,106,体验,正面,北纯这个牌子也是买了好多次。这几个京东做活动的品牌真心都很不错，而且划算的不要不要的的，包装也很精致。煮了粥，吃起来不错，挺香质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，这个糙米很干净，蒸出的饭也比较好吃
889,267,包装,107,109,非常仔细,109,113,包装,正面,北纯这个牌子也是买了好多次。这几个京东做活动的品牌真心都很不错，而且划算的不要不要的的，包装也很精致。煮了粥，吃起来不错，挺香质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，这个糙米很干净，蒸出的饭也比较好吃
890,267,_,,,严实,114,116,包装,正面,北纯这个牌子也是买了好多次。这几个京东做活动的品牌真心都很不错，而且划算的不要不要的的，包装也很精致。煮了粥，吃起来不错，挺香质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，这个糙米很干净，蒸出的饭也比较好吃
891,267,物流公司服务态度,117,125,很好,125,127,物流,正面,北纯这个牌子也是买了好多次。这几个京东做活动的品牌真心都很不错，而且划算的不要不要的的，包装也很精致。煮了粥，吃起来不错，挺香质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，这个糙米很干净，蒸出的饭也比较好吃
892,267,运送速度,128,132,很快,132,134,物流,正面,北纯这个牌子也是买了好多次。这几个京东做活动的品牌真心都很不错，而且划算的不要不要的的，包装也很精致。煮了粥，吃起来不错，挺香质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，这个糙米很干净，蒸出的饭也比较好吃
893,267,糙米,137,139,很干净,139,142,整体,正面,北纯这个牌子也是买了好多次。这几个京东做活动的品牌真心都很不错，而且划算的不要不要的的，包装也很精致。煮了粥，吃起来不错，挺香质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，这个糙米很干净，蒸出的饭也比较好吃
894,268,_,,,还不错,7,10,整体,正面,这个品牌的杂粮还不错，当地商超虽然找不到，但是看京东自营的销量，能看到应该是一个比较值得信赖的产品，所以已经是第二次购买了。产品质量很好，口感好，价格相对要实惠一些，生产日期比较新，包装也没有出现破损，真空包装，利于存放，整体满意。
895,268,产品,47,49,值得信赖,42,46,体验,正面,这个品牌的杂粮还不错，当地商超虽然找不到，但是看京东自营的销量，能看到应该是一个比较值得信赖的产品，所以已经是第二次购买了。产品质量很好，口感好，价格相对要实惠一些，生产日期比较新，包装也没有出现破损，真空包装，利于存放，整体满意。
896,268,_,,,第二次购买,55,60,整体,正面,这个品牌的杂粮还不错，当地商超虽然找不到，但是看京东自营的销量，能看到应该是一个比较值得信赖的产品，所以已经是第二次购买了。产品质量很好，口感好，价格相对要实惠一些，生产日期比较新，包装也没有出现破损，真空包装，利于存放，整体满意。
897,268,产品质量,62,66,很好,66,68,整体,正面,这个品牌的杂粮还不错，当地商超虽然找不到，但是看京东自营的销量，能看到应该是一个比较值得信赖的产品，所以已经是第二次购买了。产品质量很好，口感好，价格相对要实惠一些，生产日期比较新，包装也没有出现破损，真空包装，利于存放，整体满意。
898,268,口感,69,71,好,71,72,口味,正面,这个品牌的杂粮还不错，当地商超虽然找不到，但是看京东自营的销量，能看到应该是一个比较值得信赖的产品，所以已经是第二次购买了。产品质量很好，口感好，价格相对要实惠一些，生产日期比较新，包装也没有出现破损，真空包装，利于存放，整体满意。
899,268,价格,73,75,实惠一些,78,82,价格,正面,这个品牌的杂粮还不错，当地商超虽然找不到，但是看京东自营的销量，能看到应该是一个比较值得信赖的产品，所以已经是第二次购买了。产品质量很好，口感好，价格相对要实惠一些，生产日期比较新，包装也没有出现破损，真空包装，利于存放，整体满意。
900,268,生产日期,83,87,比较新,87,90,整体,正面,这个品牌的杂粮还不错，当地商超虽然找不到，但是看京东自营的销量，能看到应该是一个比较值得信赖的产品，所以已经是第二次购买了。产品质量很好，口感好，价格相对要实惠一些，生产日期比较新，包装也没有出现破损，真空包装，利于存放，整体满意。
901,268,包装,91,93,没有出现破损,94,100,包装,正面,这个品牌的杂粮还不错，当地商超虽然找不到，但是看京东自营的销量，能看到应该是一个比较值得信赖的产品，所以已经是第二次购买了。产品质量很好，口感好，价格相对要实惠一些，生产日期比较新，包装也没有出现破损，真空包装，利于存放，整体满意。
902,268,真空包装,101,105,_,,,包装,正面,这个品牌的杂粮还不错，当地商超虽然找不到，但是看京东自营的销量，能看到应该是一个比较值得信赖的产品，所以已经是第二次购买了。产品质量很好，口感好，价格相对要实惠一些，生产日期比较新，包装也没有出现破损，真空包装，利于存放，整体满意。
903,268,_,,,利于存放,106,110,包装,正面,这个品牌的杂粮还不错，当地商超虽然找不到，但是看京东自营的销量，能看到应该是一个比较值得信赖的产品，所以已经是第二次购买了。产品质量很好，口感好，价格相对要实惠一些，生产日期比较新，包装也没有出现破损，真空包装，利于存放，整体满意。
904,268,_,,,整体满意,111,115,整体,正面,这个品牌的杂粮还不错，当地商超虽然找不到，但是看京东自营的销量，能看到应该是一个比较值得信赖的产品，所以已经是第二次购买了。产品质量很好，口感好，价格相对要实惠一些，生产日期比较新，包装也没有出现破损，真空包装，利于存放，整体满意。
905,269,物流速度,1,5,酷塞,7,9,物流,正面,“物流速度：很酷塞很白便捷 总会到门口 不用出小区 门**接无接触 非常时期值得选择
906,269,_,,,便捷,11,13,物流,正面,“物流速度：很酷塞很白便捷 总会到门口 不用出小区 门**接无接触 非常时期值得选择
907,269,_,,,值得选择,38,42,整体,正面,“物流速度：很酷塞很白便捷 总会到门口 不用出小区 门**接无接触 非常时期值得选择
908,270,_,,,非常好,0,3,整体,正面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
909,270,豆子,17,19,变质了,23,26,整体,负面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
910,270,真空包装,29,33,非常好,35,38,包装,正面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
911,270,味道,39,41,不错,42,44,口味,正面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
912,270,豆子米,47,50,_,,,整体,正面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
913,270,_,,,营养丰富,51,55,整体,正面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
914,270,真空包装,58,62,_,,,包装,正面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
915,270,豆子,68,70,没有坏,65,68,整体,正面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
916,270,_,,,放心,77,79,整体,正面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
917,270,_,,,不是第一次买,80,86,整体,正面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
918,270,_,,,入手第四袋子,90,96,整体,正面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
919,270,八宝粥,116,119,香喷喷,112,115,口味,正面,非常好的八宝粥，以前在超市买，总是豆子或者花钱变质了，这个真空包装的，非常好，味道也不错，各种豆子米，营养丰富，而且真空包装，完全没有坏豆子什么的，吃着咋放心，不是第一次买了，已经入手第四袋子，每天晚上预约好了，早上就能吃到香喷喷的八宝粥
920,271,_,,,丰富,4,6,整体,正面,京东商品丰富，物流送货快，售后服务及时，在京东购物很方便哒。快递小哥送货准时，服务态度好！非常感谢每一次购物过程中为我服务的所有工作人员，谢谢你们。是有机的杂粮吃着健康，赶上优惠价格合适
